schedule_date,shift_id,employee_id,org_path,job_code,shift_start,shift_end,shift_bucket,is_open_shift,scheduled_hours
2025-11-29,S508354,E100278,HHS/TX/FacilityB/Nursing,PCT,2025-11-29 06:00:00,2025-11-29 18:00:00,DAY,False,12.0
2025-11-29,S508355,,HHS/TX/FacilityB/Nursing,PCT,2025-11-29 06:00:00,2025-11-29 18:00:00,DAY,True,12.0
2025-11-29,S508356,E100273,HHS/TX/FacilityB/Nursing,RN,2025-11-29 14:00:00,2025-11-30 02:00:00,EVENING,False,12.0
2025-11-29,S508357,E100226,HHS/TX/FacilityB/Nursing,RN,2025-11-29 14:00:00,2025-11-30 02:00:00,EVENING,False,12.0
2025-11-29,S508358,E100224,HHS/TX/FacilityB/Nursing,RN,2025-11-29 14:00:00,2025-11-30 02:00:00,EVENING,False,12.0
2025-11-29,S508359,E100270,HHS/TX/FacilityB/Nursing,RN,2025-11-29 14:00:00,2025-11-30 02:00:00,EVENING,False,12.0
2025-11-29,S508360,E100275,HHS/TX/FacilityB/Nursing,PCT,2025-11-29 14:00:00,2025-11-30 02:00:00,EVENING,False,12.0
2025-11-29,S508361,E100259,HHS/TX/FacilityB/Nursing,PCT,2025-11-29 14:00:00,2025-11-30 02:00:00,EVENING,False,12.0
2025-11-29,S508362,E100254,HHS/TX/FacilityB/Nursing,RN,2025-11-29 14:00:00,2025-11-30 02:00:00,EVENING,False,12.0
2025-11-29,S508363,E100263,HHS/TX/FacilityB/Nursing,PCT,2025-11-29 14:00:00,2025-11-30 02:00:00,EVENING,False,12.0
2025-11-29,S508364,E100261,HHS/TX/FacilityB/Nursing,RN,2025-11-29 14:00:00,2025-11-30 02:00:00,EVENING,False,12.0
2025-11-29,S508365,E100223,HHS/TX/FacilityB/Nursing,RN,2025-11-29 14:00:00,2025-11-30 02:00:00,EVENING,False,12.0
2025-11-29,S508366,E100236,HHS/TX/FacilityB/Nursing,RN,2025-11-29 14:00:00,2025-11-30 02:00:00,EVENING,False,12.0
2025-11-29,S508367,E100211,HHS/TX/FacilityB/Nursing,PCT,2025-11-29 14:00:00,2025-11-30 02:00:00,EVENING,False,12.0
2025-11-29,S508368,E100271,HHS/TX/FacilityB/Nursing,RN,2025-11-29 14:00:00,2025-11-30 02:00:00,EVENING,False,12.0
2025-11-29,S508369,E100243,HHS/TX/FacilityB/Nursing,PCT,2025-11-29 14:00:00,2025-11-30 02:00:00,EVENING,False,12.0
2025-11-29,S508370,E100218,HHS/TX/FacilityB/Nursing,PCT,2025-11-29 14:00:00,2025-11-30 02:00:00,EVENING,False,12.0
2025-11-29,S508371,E100229,HHS/TX/FacilityB/Nursing,PCT,2025-11-29 14:00:00,2025-11-30 02:00:00,EVENING,False,12.0
2025-11-29,S508372,E100245,HHS/TX/FacilityB/Nursing,PCT,2025-11-29 14:00:00,2025-11-30 02:00:00,EVENING,False,12.0
2025-11-29,S508373,E100217,HHS/TX/FacilityB/Nursing,RN,2025-11-29 14:00:00,2025-11-30 02:00:00,EVENING,False,12.0
2025-11-29,S508374,,HHS/TX/FacilityB/Nursing,RN,2025-11-29 14:00:00,2025-11-30 02:00:00,EVENING,True,12.0
2025-11-29,S508375,E100218,HHS/TX/FacilityB/Nursing,PCT,2025-11-29 23:00:00,2025-11-30 11:00:00,NIGHT,False,12.0
2025-11-29,S508376,E100265,HHS/TX/FacilityB/Nursing,RN,2025-11-29 23:00:00,2025-11-30 11:00:00,NIGHT,False,12.0
2025-11-29,S508377,E100230,HHS/TX/FacilityB/Nursing,RN,2025-11-29 23:00:00,2025-11-30 11:00:00,NIGHT,False,12.0
2025-11-29,S508378,E100277,HHS/TX/FacilityB/Nursing,PCT,2025-11-29 23:00:00,2025-11-30 11:00:00,NIGHT,False,12.0
2025-11-29,S508379,E100238,HHS/TX/FacilityB/Nursing,PCT,2025-11-29 23:00:00,2025-11-30 11:00:00,NIGHT,False,12.0
2025-11-29,S508380,E100239,HHS/TX/FacilityB/Nursing,PCT,2025-11-29 23:00:00,2025-11-30 11:00:00,NIGHT,False,12.0
2025-11-29,S508381,E100274,HHS/TX/FacilityB/Nursing,RN,2025-11-29 23:00:00,2025-11-30 11:00:00,NIGHT,False,12.0
2025-11-29,S508382,E100226,HHS/TX/FacilityB/Nursing,RN,2025-11-29 23:00:00,2025-11-30 11:00:00,NIGHT,False,12.0
2025-11-29,S508383,E100221,HHS/TX/FacilityB/Nursing,RN,2025-11-29 23:00:00,2025-11-30 11:00:00,NIGHT,False,12.0
2025-11-29,S508384,E100269,HHS/TX/FacilityB/Nursing,PCT,2025-11-29 23:00:00,2025-11-30 11:00:00,NIGHT,False,12.0
2025-11-29,S508385,,HHS/TX/FacilityB/Nursing,PCT,2025-11-29 23:00:00,2025-11-30 11:00:00,NIGHT,True,12.0
2025-11-29,S508386,E100313,HHS/TX/FacilityB/EVS,EVS,2025-11-29 06:00:00,2025-11-29 14:00:00,DAY,False,8.0
2025-11-29,S508387,E100284,HHS/TX/FacilityB/EVS,EVS,2025-11-29 06:00:00,2025-11-29 14:00:00,DAY,False,8.0
2025-11-29,S508388,E100302,HHS/TX/FacilityB/EVS,LEAD,2025-11-29 06:00:00,2025-11-29 14:00:00,DAY,False,8.0
2025-11-29,S508389,E100348,HHS/TX/FacilityB/EVS,LEAD,2025-11-29 06:00:00,2025-11-29 14:00:00,DAY,False,8.0
2025-11-29,S508390,E100340,HHS/TX/FacilityB/EVS,EVS,2025-11-29 06:00:00,2025-11-29 14:00:00,DAY,False,8.0
2025-11-29,S508391,E100296,HHS/TX/FacilityB/EVS,EVS,2025-11-29 06:00:00,2025-11-29 14:00:00,DAY,False,8.0
2025-11-29,S508392,,HHS/TX/FacilityB/EVS,EVS,2025-11-29 06:00:00,2025-11-29 14:00:00,DAY,True,8.0
2025-11-29,S508393,E100281,HHS/TX/FacilityB/EVS,EVS,2025-11-29 14:00:00,2025-11-29 22:00:00,EVENING,False,8.0
2025-11-29,S508394,E100333,HHS/TX/FacilityB/EVS,LEAD,2025-11-29 14:00:00,2025-11-29 22:00:00,EVENING,False,8.0
2025-11-29,S508395,E100285,HHS/TX/FacilityB/EVS,LEAD,2025-11-29 14:00:00,2025-11-29 22:00:00,EVENING,False,8.0
2025-11-29,S508396,E100334,HHS/TX/FacilityB/EVS,LEAD,2025-11-29 14:00:00,2025-11-29 22:00:00,EVENING,False,8.0
2025-11-29,S508397,E100290,HHS/TX/FacilityB/EVS,EVS,2025-11-29 14:00:00,2025-11-29 22:00:00,EVENING,False,8.0
2025-11-29,S508398,E100312,HHS/TX/FacilityB/EVS,LEAD,2025-11-29 14:00:00,2025-11-29 22:00:00,EVENING,False,8.0
2025-11-29,S508399,E100338,HHS/TX/FacilityB/EVS,LEAD,2025-11-29 22:00:00,2025-11-30 06:00:00,NIGHT,False,8.0
2025-11-29,S508400,E100317,HHS/TX/FacilityB/EVS,LEAD,2025-11-29 22:00:00,2025-11-30 06:00:00,NIGHT,False,8.0
2025-11-29,S508401,E100348,HHS/TX/FacilityB/EVS,LEAD,2025-11-29 22:00:00,2025-11-30 06:00:00,NIGHT,False,8.0
2025-11-30,S508402,E100025,HHS/TX/FacilityA/Nursing,PCT,2025-11-30 06:00:00,2025-11-30 18:00:00,DAY,False,12.0
2025-11-30,S508403,E100031,HHS/TX/FacilityA/Nursing,RN,2025-11-30 06:00:00,2025-11-30 18:00:00,DAY,False,12.0
2025-11-30,S508404,E100055,HHS/TX/FacilityA/Nursing,RN,2025-11-30 06:00:00,2025-11-30 18:00:00,DAY,False,12.0
2025-11-30,S508405,E100058,HHS/TX/FacilityA/Nursing,PCT,2025-11-30 06:00:00,2025-11-30 18:00:00,DAY,False,12.0
2025-11-30,S508406,E100045,HHS/TX/FacilityA/Nursing,RN,2025-11-30 06:00:00,2025-11-30 18:00:00,DAY,False,12.0
2025-11-30,S508407,E100028,HHS/TX/FacilityA/Nursing,PCT,2025-11-30 06:00:00,2025-11-30 18:00:00,DAY,False,12.0
2025-11-30,S508408,E100049,HHS/TX/FacilityA/Nursing,RN,2025-11-30 06:00:00,2025-11-30 18:00:00,DAY,False,12.0
2025-11-30,S508409,E100057,HHS/TX/FacilityA/Nursing,RN,2025-11-30 06:00:00,2025-11-30 18:00:00,DAY,False,12.0
2025-11-30,S508410,E100036,HHS/TX/FacilityA/Nursing,PCT,2025-11-30 06:00:00,2025-11-30 18:00:00,DAY,False,12.0
2025-11-30,S508411,E100010,HHS/TX/FacilityA/Nursing,RN,2025-11-30 06:00:00,2025-11-30 18:00:00,DAY,False,12.0
2025-11-30,S508412,E100034,HHS/TX/FacilityA/Nursing,RN,2025-11-30 06:00:00,2025-11-30 18:00:00,DAY,False,12.0
2025-11-30,S508413,E100021,HHS/TX/FacilityA/Nursing,PCT,2025-11-30 06:00:00,2025-11-30 18:00:00,DAY,False,12.0
2025-11-30,S508414,E100040,HHS/TX/FacilityA/Nursing,RN,2025-11-30 06:00:00,2025-11-30 18:00:00,DAY,False,12.0
2025-11-30,S508415,E100011,HHS/TX/FacilityA/Nursing,PCT,2025-11-30 06:00:00,2025-11-30 18:00:00,DAY,False,12.0
2025-11-30,S508416,E100032,HHS/TX/FacilityA/Nursing,RN,2025-11-30 06:00:00,2025-11-30 18:00:00,DAY,False,12.0
2025-11-30,S508417,E100027,HHS/TX/FacilityA/Nursing,RN,2025-11-30 06:00:00,2025-11-30 18:00:00,DAY,False,12.0
2025-11-30,S508418,E100003,HHS/TX/FacilityA/Nursing,RN,2025-11-30 06:00:00,2025-11-30 18:00:00,DAY,False,12.0
2025-11-30,S508419,E100022,HHS/TX/FacilityA/Nursing,RN,2025-11-30 06:00:00,2025-11-30 18:00:00,DAY,False,12.0
2025-11-30,S508420,E100005,HHS/TX/FacilityA/Nursing,RN,2025-11-30 06:00:00,2025-11-30 18:00:00,DAY,False,12.0
2025-11-30,S508421,E100069,HHS/TX/FacilityA/Nursing,PCT,2025-11-30 06:00:00,2025-11-30 18:00:00,DAY,False,12.0
2025-11-30,S508422,E100059,HHS/TX/FacilityA/Nursing,PCT,2025-11-30 06:00:00,2025-11-30 18:00:00,DAY,False,12.0
2025-11-30,S508423,E100046,HHS/TX/FacilityA/Nursing,PCT,2025-11-30 06:00:00,2025-11-30 18:00:00,DAY,False,12.0
2025-11-30,S508424,E100007,HHS/TX/FacilityA/Nursing,PCT,2025-11-30 06:00:00,2025-11-30 18:00:00,DAY,False,12.0
2025-11-30,S508425,E100065,HHS/TX/FacilityA/Nursing,PCT,2025-11-30 06:00:00,2025-11-30 18:00:00,DAY,False,12.0
2025-11-30,S508426,E100008,HHS/TX/FacilityA/Nursing,PCT,2025-11-30 06:00:00,2025-11-30 18:00:00,DAY,False,12.0
2025-11-30,S508427,,HHS/TX/FacilityA/Nursing,PCT,2025-11-30 06:00:00,2025-11-30 18:00:00,DAY,True,12.0
2025-11-30,S508428,E100033,HHS/TX/FacilityA/Nursing,PCT,2025-11-30 15:00:00,2025-12-01 03:00:00,EVENING,False,12.0
2025-11-30,S508429,E100067,HHS/TX/FacilityA/Nursing,RN,2025-11-30 15:00:00,2025-12-01 03:00:00,EVENING,False,12.0
2025-11-30,S508430,E100014,HHS/TX/FacilityA/Nursing,PCT,2025-11-30 15:00:00,2025-12-01 03:00:00,EVENING,False,12.0
2025-11-30,S508431,E100031,HHS/TX/FacilityA/Nursing,RN,2025-11-30 15:00:00,2025-12-01 03:00:00,EVENING,False,12.0
2025-11-30,S508432,E100026,HHS/TX/FacilityA/Nursing,RN,2025-11-30 15:00:00,2025-12-01 03:00:00,EVENING,False,12.0
2025-11-30,S508433,E100036,HHS/TX/FacilityA/Nursing,PCT,2025-11-30 15:00:00,2025-12-01 03:00:00,EVENING,False,12.0
2025-11-30,S508434,E100059,HHS/TX/FacilityA/Nursing,PCT,2025-11-30 15:00:00,2025-12-01 03:00:00,EVENING,False,12.0
2025-11-30,S508435,E100066,HHS/TX/FacilityA/Nursing,PCT,2025-11-30 15:00:00,2025-12-01 03:00:00,EVENING,False,12.0
2025-11-30,S508436,E100021,HHS/TX/FacilityA/Nursing,PCT,2025-11-30 15:00:00,2025-12-01 03:00:00,EVENING,False,12.0
2025-11-30,S508437,E100019,HHS/TX/FacilityA/Nursing,RN,2025-11-30 15:00:00,2025-12-01 03:00:00,EVENING,False,12.0
2025-11-30,S508438,E100063,HHS/TX/FacilityA/Nursing,PCT,2025-11-30 15:00:00,2025-12-01 03:00:00,EVENING,False,12.0
2025-11-30,S508439,E100053,HHS/TX/FacilityA/Nursing,RN,2025-11-30 15:00:00,2025-12-01 03:00:00,EVENING,False,12.0
2025-11-30,S508440,E100006,HHS/TX/FacilityA/Nursing,PCT,2025-11-30 15:00:00,2025-12-01 03:00:00,EVENING,False,12.0
2025-11-30,S508441,E100051,HHS/TX/FacilityA/Nursing,PCT,2025-11-30 15:00:00,2025-12-01 03:00:00,EVENING,False,12.0
2025-11-30,S508442,E100068,HHS/TX/FacilityA/Nursing,RN,2025-11-30 15:00:00,2025-12-01 03:00:00,EVENING,False,12.0
2025-11-30,S508443,E100056,HHS/TX/FacilityA/Nursing,RN,2025-11-30 15:00:00,2025-12-01 03:00:00,EVENING,False,12.0
2025-11-30,S508444,E100049,HHS/TX/FacilityA/Nursing,RN,2025-11-30 15:00:00,2025-12-01 03:00:00,EVENING,False,12.0
2025-11-30,S508445,E100040,HHS/TX/FacilityA/Nursing,RN,2025-11-30 15:00:00,2025-12-01 03:00:00,EVENING,False,12.0
2025-11-30,S508446,E100046,HHS/TX/FacilityA/Nursing,PCT,2025-11-30 15:00:00,2025-12-01 03:00:00,EVENING,False,12.0
2025-11-30,S508447,,HHS/TX/FacilityA/Nursing,RN,2025-11-30 15:00:00,2025-12-01 03:00:00,EVENING,True,12.0
2025-11-30,S508448,E100002,HHS/TX/FacilityA/Nursing,RN,2025-11-30 22:00:00,2025-12-01 10:00:00,NIGHT,False,12.0
2025-11-30,S508449,E100057,HHS/TX/FacilityA/Nursing,RN,2025-11-30 22:00:00,2025-12-01 10:00:00,NIGHT,False,12.0
2025-11-30,S508450,E100038,HHS/TX/FacilityA/Nursing,PCT,2025-11-30 22:00:00,2025-12-01 10:00:00,NIGHT,False,12.0
2025-11-30,S508451,E100069,HHS/TX/FacilityA/Nursing,PCT,2025-11-30 22:00:00,2025-12-01 10:00:00,NIGHT,False,12.0
2025-11-30,S508452,E100061,HHS/TX/FacilityA/Nursing,RN,2025-11-30 22:00:00,2025-12-01 10:00:00,NIGHT,False,12.0
2025-11-30,S508453,E100031,HHS/TX/FacilityA/Nursing,RN,2025-11-30 22:00:00,2025-12-01 10:00:00,NIGHT,False,12.0
2025-11-30,S508454,E100007,HHS/TX/FacilityA/Nursing,PCT,2025-11-30 22:00:00,2025-12-01 10:00:00,NIGHT,False,12.0
2025-11-30,S508455,E100021,HHS/TX/FacilityA/Nursing,PCT,2025-11-30 22:00:00,2025-12-01 10:00:00,NIGHT,False,12.0
2025-11-30,S508456,E100015,HHS/TX/FacilityA/Nursing,PCT,2025-11-30 22:00:00,2025-12-01 10:00:00,NIGHT,False,12.0
2025-11-30,S508457,E100004,HHS/TX/FacilityA/Nursing,PCT,2025-11-30 22:00:00,2025-12-01 10:00:00,NIGHT,False,12.0
2025-11-30,S508458,,HHS/TX/FacilityA/Nursing,PCT,2025-11-30 22:00:00,2025-12-01 10:00:00,NIGHT,True,12.0
2025-11-30,S508459,E100113,HHS/TX/FacilityA/EVS,EVS,2025-11-30 07:00:00,2025-11-30 15:00:00,DAY,False,8.0
2025-11-30,S508460,E100099,HHS/TX/FacilityA/EVS,EVS,2025-11-30 07:00:00,2025-11-30 15:00:00,DAY,False,8.0
2025-11-30,S508461,E100098,HHS/TX/FacilityA/EVS,LEAD,2025-11-30 07:00:00,2025-11-30 15:00:00,DAY,False,8.0
2025-11-30,S508462,E100071,HHS/TX/FacilityA/EVS,LEAD,2025-11-30 07:00:00,2025-11-30 15:00:00,DAY,False,8.0
2025-11-30,S508463,E100136,HHS/TX/FacilityA/EVS,EVS,2025-11-30 07:00:00,2025-11-30 15:00:00,DAY,False,8.0
2025-11-30,S508464,E100137,HHS/TX/FacilityA/EVS,LEAD,2025-11-30 07:00:00,2025-11-30 15:00:00,DAY,False,8.0
2025-11-30,S508465,E100112,HHS/TX/FacilityA/EVS,EVS,2025-11-30 07:00:00,2025-11-30 15:00:00,DAY,False,8.0
2025-11-30,S508466,E100093,HHS/TX/FacilityA/EVS,EVS,2025-11-30 07:00:00,2025-11-30 15:00:00,DAY,False,8.0
2025-11-30,S508467,E100079,HHS/TX/FacilityA/EVS,EVS,2025-11-30 07:00:00,2025-11-30 15:00:00,DAY,False,8.0
2025-11-30,S508468,E100130,HHS/TX/FacilityA/EVS,LEAD,2025-11-30 07:00:00,2025-11-30 15:00:00,DAY,False,8.0
2025-11-30,S508469,E100093,HHS/TX/FacilityA/EVS,EVS,2025-11-30 15:00:00,2025-11-30 23:00:00,EVENING,False,8.0
2025-11-30,S508470,E100128,HHS/TX/FacilityA/EVS,LEAD,2025-11-30 15:00:00,2025-11-30 23:00:00,EVENING,False,8.0
2025-11-30,S508471,E100095,HHS/TX/FacilityA/EVS,LEAD,2025-11-30 15:00:00,2025-11-30 23:00:00,EVENING,False,8.0
2025-11-30,S508472,E100085,HHS/TX/FacilityA/EVS,EVS,2025-11-30 15:00:00,2025-11-30 23:00:00,EVENING,False,8.0
2025-11-30,S508473,E100121,HHS/TX/FacilityA/EVS,EVS,2025-11-30 15:00:00,2025-11-30 23:00:00,EVENING,False,8.0
2025-11-30,S508474,E100132,HHS/TX/FacilityA/EVS,EVS,2025-11-30 15:00:00,2025-11-30 23:00:00,EVENING,False,8.0
2025-11-30,S508475,E100070,HHS/TX/FacilityA/EVS,EVS,2025-11-30 15:00:00,2025-11-30 23:00:00,EVENING,False,8.0
2025-11-30,S508476,,HHS/TX/FacilityA/EVS,LEAD,2025-11-30 15:00:00,2025-11-30 23:00:00,EVENING,True,8.0
2025-11-30,S508477,E100116,HHS/TX/FacilityA/EVS,EVS,2025-11-30 22:00:00,2025-12-01 06:00:00,NIGHT,False,8.0
2025-11-30,S508478,E100084,HHS/TX/FacilityA/EVS,EVS,2025-11-30 22:00:00,2025-12-01 06:00:00,NIGHT,False,8.0
2025-11-30,S508479,E100105,HHS/TX/FacilityA/EVS,EVS,2025-11-30 22:00:00,2025-12-01 06:00:00,NIGHT,False,8.0
2025-11-30,S508480,E100077,HHS/TX/FacilityA/EVS,EVS,2025-11-30 22:00:00,2025-12-01 06:00:00,NIGHT,False,8.0
2025-11-30,S508481,E100140,HHS/TX/FacilityA/HR,HRBP,2025-11-30 07:00:00,2025-11-30 15:00:00,DAY,False,8.0
2025-11-30,S508482,E100166,HHS/TX/FacilityA/HR,HRBP,2025-11-30 07:00:00,2025-11-30 15:00:00,DAY,False,8.0
2025-11-30,S508483,E100184,HHS/TX/FacilityA/HR,HRBP,2025-11-30 07:00:00,2025-11-30 15:00:00,DAY,False,8.0
2025-11-30,S508484,E100176,HHS/TX/FacilityA/HR,HRBP,2025-11-30 15:00:00,2025-11-30 23:00:00,EVENING,False,8.0
2025-11-30,S508485,E100198,HHS/TX/FacilityA/HR,RECR,2025-11-30 15:00:00,2025-11-30 23:00:00,EVENING,False,8.0
2025-11-30,S508486,E100208,HHS/TX/FacilityA/HR,HRBP,2025-11-30 22:00:00,2025-12-01 06:00:00,NIGHT,False,8.0
2025-11-30,S508487,E100250,HHS/TX/FacilityB/Nursing,RN,2025-11-30 07:00:00,2025-11-30 19:00:00,DAY,False,12.0
2025-11-30,S508488,E100232,HHS/TX/FacilityB/Nursing,RN,2025-11-30 07:00:00,2025-11-30 19:00:00,DAY,False,12.0
2025-11-30,S508489,E100251,HHS/TX/FacilityB/Nursing,RN,2025-11-30 07:00:00,2025-11-30 19:00:00,DAY,False,12.0
2025-11-30,S508490,E100221,HHS/TX/FacilityB/Nursing,RN,2025-11-30 07:00:00,2025-11-30 19:00:00,DAY,False,12.0
2025-11-30,S508491,E100260,HHS/TX/FacilityB/Nursing,PCT,2025-11-30 07:00:00,2025-11-30 19:00:00,DAY,False,12.0
2025-11-30,S508492,E100259,HHS/TX/FacilityB/Nursing,PCT,2025-11-30 07:00:00,2025-11-30 19:00:00,DAY,False,12.0
2025-11-30,S508493,E100252,HHS/TX/FacilityB/Nursing,RN,2025-11-30 07:00:00,2025-11-30 19:00:00,DAY,False,12.0
2025-11-30,S508494,E100254,HHS/TX/FacilityB/Nursing,RN,2025-11-30 07:00:00,2025-11-30 19:00:00,DAY,False,12.0
2025-11-30,S508495,E100243,HHS/TX/FacilityB/Nursing,PCT,2025-11-30 07:00:00,2025-11-30 19:00:00,DAY,False,12.0
2025-11-30,S508496,E100255,HHS/TX/FacilityB/Nursing,RN,2025-11-30 07:00:00,2025-11-30 19:00:00,DAY,False,12.0
2025-11-30,S508497,E100278,HHS/TX/FacilityB/Nursing,PCT,2025-11-30 07:00:00,2025-11-30 19:00:00,DAY,False,12.0
2025-11-30,S508498,E100211,HHS/TX/FacilityB/Nursing,PCT,2025-11-30 07:00:00,2025-11-30 19:00:00,DAY,False,12.0
2025-11-30,S508499,E100257,HHS/TX/FacilityB/Nursing,RN,2025-11-30 07:00:00,2025-11-30 19:00:00,DAY,False,12.0
2025-11-30,S508500,E100261,HHS/TX/FacilityB/Nursing,RN,2025-11-30 07:00:00,2025-11-30 19:00:00,DAY,False,12.0
2025-11-30,S508501,E100265,HHS/TX/FacilityB/Nursing,RN,2025-11-30 07:00:00,2025-11-30 19:00:00,DAY,False,12.0
2025-11-30,S508502,E100242,HHS/TX/FacilityB/Nursing,RN,2025-11-30 07:00:00,2025-11-30 19:00:00,DAY,False,12.0
2025-11-30,S508503,E100237,HHS/TX/FacilityB/Nursing,PCT,2025-11-30 07:00:00,2025-11-30 19:00:00,DAY,False,12.0
2025-11-30,S508504,E100215,HHS/TX/FacilityB/Nursing,RN,2025-11-30 07:00:00,2025-11-30 19:00:00,DAY,False,12.0
2025-11-30,S508505,,HHS/TX/FacilityB/Nursing,PCT,2025-11-30 07:00:00,2025-11-30 19:00:00,DAY,True,12.0
2025-11-30,S508506,E100269,HHS/TX/FacilityB/Nursing,PCT,2025-11-30 14:00:00,2025-12-01 02:00:00,EVENING,False,12.0
2025-11-30,S508507,E100277,HHS/TX/FacilityB/Nursing,PCT,2025-11-30 14:00:00,2025-12-01 02:00:00,EVENING,False,12.0
2025-11-30,S508508,E100261,HHS/TX/FacilityB/Nursing,RN,2025-11-30 14:00:00,2025-12-01 02:00:00,EVENING,False,12.0
2025-11-30,S508509,E100266,HHS/TX/FacilityB/Nursing,RN,2025-11-30 14:00:00,2025-12-01 02:00:00,EVENING,False,12.0
2025-11-30,S508510,E100242,HHS/TX/FacilityB/Nursing,RN,2025-11-30 14:00:00,2025-12-01 02:00:00,EVENING,False,12.0
2025-11-30,S508511,E100268,HHS/TX/FacilityB/Nursing,RN,2025-11-30 14:00:00,2025-12-01 02:00:00,EVENING,False,12.0
2025-11-30,S508512,E100249,HHS/TX/FacilityB/Nursing,RN,2025-11-30 14:00:00,2025-12-01 02:00:00,EVENING,False,12.0
2025-11-30,S508513,E100231,HHS/TX/FacilityB/Nursing,PCT,2025-11-30 14:00:00,2025-12-01 02:00:00,EVENING,False,12.0
2025-11-30,S508514,E100270,HHS/TX/FacilityB/Nursing,RN,2025-11-30 14:00:00,2025-12-01 02:00:00,EVENING,False,12.0
2025-11-30,S508515,E100240,HHS/TX/FacilityB/Nursing,RN,2025-11-30 14:00:00,2025-12-01 02:00:00,EVENING,False,12.0
2025-11-30,S508516,E100210,HHS/TX/FacilityB/Nursing,RN,2025-11-30 14:00:00,2025-12-01 02:00:00,EVENING,False,12.0
2025-11-30,S508517,E100219,HHS/TX/FacilityB/Nursing,PCT,2025-11-30 14:00:00,2025-12-01 02:00:00,EVENING,False,12.0
2025-11-30,S508518,E100216,HHS/TX/FacilityB/Nursing,RN,2025-11-30 14:00:00,2025-12-01 02:00:00,EVENING,False,12.0
2025-11-30,S508519,E100235,HHS/TX/FacilityB/Nursing,RN,2025-11-30 14:00:00,2025-12-01 02:00:00,EVENING,False,12.0
2025-11-30,S508520,,HHS/TX/FacilityB/Nursing,RN,2025-11-30 14:00:00,2025-12-01 02:00:00,EVENING,True,12.0
2025-11-30,S508521,E100249,HHS/TX/FacilityB/Nursing,RN,2025-11-30 23:00:00,2025-12-01 11:00:00,NIGHT,False,12.0
2025-11-30,S508522,E100271,HHS/TX/FacilityB/Nursing,RN,2025-11-30 23:00:00,2025-12-01 11:00:00,NIGHT,False,12.0
2025-11-30,S508523,E100272,HHS/TX/FacilityB/Nursing,PCT,2025-11-30 23:00:00,2025-12-01 11:00:00,NIGHT,False,12.0
2025-11-30,S508524,E100277,HHS/TX/FacilityB/Nursing,PCT,2025-11-30 23:00:00,2025-12-01 11:00:00,NIGHT,False,12.0
2025-11-30,S508525,E100270,HHS/TX/FacilityB/Nursing,RN,2025-11-30 23:00:00,2025-12-01 11:00:00,NIGHT,False,12.0
2025-11-30,S508526,E100279,HHS/TX/FacilityB/Nursing,RN,2025-11-30 23:00:00,2025-12-01 11:00:00,NIGHT,False,12.0
2025-11-30,S508527,E100233,HHS/TX/FacilityB/Nursing,RN,2025-11-30 23:00:00,2025-12-01 11:00:00,NIGHT,False,12.0
2025-11-30,S508528,E100262,HHS/TX/FacilityB/Nursing,RN,2025-11-30 23:00:00,2025-12-01 11:00:00,NIGHT,False,12.0
2025-11-30,S508529,,HHS/TX/FacilityB/Nursing,RN,2025-11-30 23:00:00,2025-12-01 11:00:00,NIGHT,True,12.0
2025-11-30,S508530,E100295,HHS/TX/FacilityB/EVS,LEAD,2025-11-30 07:00:00,2025-11-30 15:00:00,DAY,False,8.0
2025-11-30,S508531,E100318,HHS/TX/FacilityB/EVS,EVS,2025-11-30 07:00:00,2025-11-30 15:00:00,DAY,False,8.0
2025-11-30,S508532,E100316,HHS/TX/FacilityB/EVS,EVS,2025-11-30 07:00:00,2025-11-30 15:00:00,DAY,False,8.0
2025-11-30,S508533,E100301,HHS/TX/FacilityB/EVS,LEAD,2025-11-30 07:00:00,2025-11-30 15:00:00,DAY,False,8.0
2025-11-30,S508534,E100340,HHS/TX/FacilityB/EVS,EVS,2025-11-30 07:00:00,2025-11-30 15:00:00,DAY,False,8.0
2025-11-30,S508535,E100305,HHS/TX/FacilityB/EVS,EVS,2025-11-30 07:00:00,2025-11-30 15:00:00,DAY,False,8.0
2025-11-30,S508536,E100289,HHS/TX/FacilityB/EVS,LEAD,2025-11-30 07:00:00,2025-11-30 15:00:00,DAY,False,8.0
2025-11-30,S508537,E100334,HHS/TX/FacilityB/EVS,LEAD,2025-11-30 07:00:00,2025-11-30 15:00:00,DAY,False,8.0
2025-11-30,S508538,,HHS/TX/FacilityB/EVS,LEAD,2025-11-30 07:00:00,2025-11-30 15:00:00,DAY,True,8.0
2025-11-30,S508539,E100306,HHS/TX/FacilityB/EVS,LEAD,2025-11-30 14:00:00,2025-11-30 22:00:00,EVENING,False,8.0
2025-11-30,S508540,E100335,HHS/TX/FacilityB/EVS,EVS,2025-11-30 14:00:00,2025-11-30 22:00:00,EVENING,False,8.0
2025-11-30,S508541,E100317,HHS/TX/FacilityB/EVS,LEAD,2025-11-30 14:00:00,2025-11-30 22:00:00,EVENING,False,8.0
2025-11-30,S508542,E100328,HHS/TX/FacilityB/EVS,LEAD,2025-11-30 14:00:00,2025-11-30 22:00:00,EVENING,False,8.0
2025-11-30,S508543,E100347,HHS/TX/FacilityB/EVS,LEAD,2025-11-30 14:00:00,2025-11-30 22:00:00,EVENING,False,8.0
